,id. Response ID,submitdate. Date submitted,lastpage. Last page,startlanguage. Start language,startdate. Date started,datestamp. Date last action,refurl. Referrer URL,socio1. In which country do you work?,edu1. What is the highest qualification you have obtained?,edu2. In which subject is your highest academic qualification?,rse1. Do you write code as part of your job?,rse3[SQ001]. Who uses the code that you write? [],soft2can. Do you consider yourself a professional software developer?,soft1can. How many years of software development experience do you have?,"likert0[time1can]. [In an average month, how much time do you spend on software development]","likert0[time2can]. [In an average month, how much time do you spend on Research]","likert0[time3can]. [In an average month, how much time do you spend on Management]","likert0[time4can]. [In an average month, how much time do you spend on Teaching]","likert0[time5can]. [In an average month, how much time do you spend on Other activities]",currentEmp1. What type of organisation do you work for?,currentEmp2. Which University / Medical Center / Applied University (HBO)?,currentEmp4. Which organisation do you work for?,currentEmp20. Which company do you work for?,currentEmp5. What is your official job title?,"currentEmp6. Are you known by a different job title? If so, please enter the job title you use",currentEmp12. Do you work full time (36 hours or more) or part time?,currentEmp10. What type of contract are you employed on?,currentEmp11. What is the duration of your current contract? (in years),currentEmp13[1]. In which disciplines do you work (select as many as apply) [Accounting & Finance],currentEmp13[2]. In which disciplines do you work (select as many as apply) [Aeronautical & Manufacturing Engineering],currentEmp13[3]. In which disciplines do you work (select as many as apply) [Agriculture & Forestry],currentEmp13[4]. In which disciplines do you work (select as many as apply) [American Studies],currentEmp13[5]. In which disciplines do you work (select as many as apply) [Anatomy & Physiology],currentEmp13[6]. In which disciplines do you work (select as many as apply) [Anthropology],currentEmp13[7]. In which disciplines do you work (select as many as apply) [Architecture],currentEmp13[8]. In which disciplines do you work (select as many as apply) [Art & Design],currentEmp13[9]. In which disciplines do you work (select as many as apply) [Biological Sciences],currentEmp13[10]. In which disciplines do you work (select as many as apply) [Business & Management Studies],currentEmp13[11]. In which disciplines do you work (select as many as apply) [Chemical Engineering],currentEmp13[12]. In which disciplines do you work (select as many as apply) [Chemistry],currentEmp13[13]. In which disciplines do you work (select as many as apply) [Civil Engineering],currentEmp13[14]. In which disciplines do you work (select as many as apply) [Classics & Ancient History],currentEmp13[15]. In which disciplines do you work (select as many as apply) [Communication & Media Studies],currentEmp13[16]. In which disciplines do you work (select as many as apply) [Complementary Medicine],currentEmp13[17]. In which disciplines do you work (select as many as apply) [Computer Science],currentEmp13[18]. In which disciplines do you work (select as many as apply) [Counselling],currentEmp13[19]. In which disciplines do you work (select as many as apply) [Criminology],currentEmp13[20]. In which disciplines do you work (select as many as apply) [Dentistry],currentEmp13[21]. In which disciplines do you work (select as many as apply) [East & South Asian Studies],currentEmp13[22]. In which disciplines do you work (select as many as apply) [Economics],currentEmp13[23]. In which disciplines do you work (select as many as apply) [Education],currentEmp13[24]. In which disciplines do you work (select as many as apply) [Electrical & Electronic Engineering],currentEmp13[25]. In which disciplines do you work (select as many as apply) [English],currentEmp13[26]. In which disciplines do you work (select as many as apply) [Fashion],currentEmp13[27]. In which disciplines do you work (select as many as apply) [Food Science],currentEmp13[28]. In which disciplines do you work (select as many as apply) [French],currentEmp13[29]. In which disciplines do you work (select as many as apply) [Geography & Environmental Sciences],currentEmp13[30]. In which disciplines do you work (select as many as apply) [Geology],currentEmp13[31]. In which disciplines do you work (select as many as apply) [General Engineering],currentEmp13[32]. In which disciplines do you work (select as many as apply) [German],currentEmp13[33]. In which disciplines do you work (select as many as apply) [History],"currentEmp13[34]. In which disciplines do you work (select as many as apply) [History of Art, Architecture & Design]","currentEmp13[35]. In which disciplines do you work (select as many as apply) [Hospitality, Leisure, Recreation & Tourism]",currentEmp13[36]. In which disciplines do you work (select as many as apply) [Iberian Languages/Hispanic Studies],currentEmp13[37]. In which disciplines do you work (select as many as apply) [Land & Property Management],currentEmp13[38]. In which disciplines do you work (select as many as apply) [Law],currentEmp13[39]. In which disciplines do you work (select as many as apply) [Librarianship & Information Management],currentEmp13[40]. In which disciplines do you work (select as many as apply) [Linguistics],currentEmp13[41]. In which disciplines do you work (select as many as apply) [Marketing],currentEmp13[42]. In which disciplines do you work (select as many as apply) [Materials Technology],currentEmp13[43]. In which disciplines do you work (select as many as apply) [Mathematics],currentEmp13[44]. In which disciplines do you work (select as many as apply) [Mechanical Engineering],currentEmp13[45]. In which disciplines do you work (select as many as apply) [Medicine],currentEmp13[46]. In which disciplines do you work (select as many as apply) [Middle Eastern and African Studies],currentEmp13[47]. In which disciplines do you work (select as many as apply) [Music],currentEmp13[48]. In which disciplines do you work (select as many as apply) [Nursing],currentEmp13[49]. In which disciplines do you work (select as many as apply) [Ophthalmics],currentEmp13[50]. In which disciplines do you work (select as many as apply) [Pharmacology & Pharmacy],currentEmp13[51]. In which disciplines do you work (select as many as apply) [Philosophy],currentEmp13[52]. In which disciplines do you work (select as many as apply) [Physics and Astronomy],currentEmp13[53]. In which disciplines do you work (select as many as apply) [Physiotherapy],currentEmp13[54]. In which disciplines do you work (select as many as apply) [Politics],currentEmp13[55]. In which disciplines do you work (select as many as apply) [Psychology],currentEmp13[56]. In which disciplines do you work (select as many as apply) [Robotics],currentEmp13[57]. In which disciplines do you work (select as many as apply) [Russian & East European Languages],currentEmp13[58]. In which disciplines do you work (select as many as apply) [Social Policy],currentEmp13[59]. In which disciplines do you work (select as many as apply) [Social Work],currentEmp13[60]. In which disciplines do you work (select as many as apply) [Sociology],currentEmp13[61]. In which disciplines do you work (select as many as apply) [Sports Science],currentEmp13[62]. In which disciplines do you work (select as many as apply) [Theology & Religious Studies],currentEmp13[63]. In which disciplines do you work (select as many as apply) [Town & Country Planning and Landscape Design],currentEmp13[64]. In which disciplines do you work (select as many as apply) [Veterinary Medicine],currentEmp13[65]. In which disciplines do you work (select as many as apply) [Youth Work],paper1. Has your software contributed to research that has been published in a journal or at a conference?,"paper2. In general, when your software contributes to a paper, are you acknowledged in that paper?",paper3. Are you generally named as the main author of the paper?,paper4. Are you generally named as a co-author of the paper?,paper5. Are you generally acknowledged in the main text of the paper?,conf1can. Have you ever presented your software work at a conference or workshop?,proj1can. How many software projects are you currently involved in?,stability1. What is the bus factor of your most important software project? (the bus factor is the number of team members who if run over by a bus would put the project in jeopardy so 1 means the project is dependent on a single person),stability2. Is there a technical hand-over plan for your most important software project?,"proj4can[1]. In general, what sort of testing do you conduct on your software? (check all that apply) [No formal testing]","proj4can[2]. In general, what sort of testing do you conduct on your software? (check all that apply) [Developers conduct testing]","proj4can[3]. In general, what sort of testing do you conduct on your software? (check all that apply) [test engineers conduct testing]","proj4can[4]. In general, what sort of testing do you conduct on your software? (check all that apply) [Users conduct testing]",open01can. Have you ever released your software under an open-source licence?,open1can[SQ001]. How often do you release the software projects you've worked on under an open-source licence? [],open03can. Have you ever used a Digital Object Identifier (DOI) to identify your software?,open3can[SQ001]. How often do you associate your software with a Digital Object Identifier (DOI)? [],train1. Have you ever trained researchers in computational techniques?,"train2. On average, how many times a year do you take part in providing training?","train3. What training programs are you involved with (comma separated list) (For example, Software Carpentry, local university training, etc.)",likert1[perfCheck4]. [Do you receive sufficient information on the purpose of your work?],likert1[perfCheck7]. [Do your colleagues inform you about how well you are doing your work?],"likert1[perfCheck3]. [In your work, do you have access to sufficient data and information?]",likert1[perfCheck2]. [Does your work give you the opportunity to check on how well you are doing your work?],likert1[perfCheck6]. [Does your supervisor/line manager inform you about how well you are doing your work?],likert1[perfCheck1]. [Do you receive sufficient information on the results of your work?],likert1[perfCheck5]. [Does your work provide you with direct feedback on how well you are doing your work?],likert2[progRSE4]. [My current position is an integral part of my career plan],likert2[progRSE1]. [It is likely that I will gain a promotion within my current group],likert2[progRSE3]. [There are many opportunities within my chosen career plan],likert2[progRSE2]. [The process I have to complete to gain a promotion is clear and understandable],likert2[progRSE5]. [It is likely that my next position will be an RSE role],likert3[turnOver4]. [How often do you dream about getting another job that will better suit your needs?],likert3[turnOver2]. [How often do you look forward to another day at work?],likert4[affRec3]. [I am satisfied with the recognition I receive from my supervisor/line manager for doing my job],"likert4[percEmp4]. [Given my qualifications and experience, getting a new job would not be very hard at all]",likert4[affSat2]. [Most days I am enthusiastic about my job],likert4[percEmp1]. [It would not be very difficult for me to get an equivalent job in a different organisation],likert4[percEmp3]. [My experience is in demand on the labour market],likert4[affSat1]. [I find real enjoyment in my job],likert4[affRec1]. [I am satisfied with my supervisor/line manager's confidence in me],likert4[percEmp2]. [I can think of a number of organisations that would probably offer me a job],"likert5[satisgen1]. [In general, how satisfied are you with [Your current position]]","likert5[satisgen2]. [In general, how satisfied are you with [Your career]]",socio2. Please select your gender,socio3. Please select your age,socio4. Please select the range of your salary,ukrse1. Are you a member of the NL-RSE Association? (Members are people who have signed up to the NL-RSE mailing list),ukrse2[1]. How do you meet other RSEs? [UK RSE Association / Conference],ukrse2[2]. How do you meet other RSEs? [NL-RSE Association],ukrse2[3]. How do you meet other RSEs? [Local group/network],ukrse2[4]. How do you meet other RSEs? [N/A],interviewtime. Total time,groupTime672. Group time: Questions about you,groupTime673. Group time: Your current employment,groupTime674. Group time: Your working practices,groupTime675. Group time: Your perception of your current position,groupTime676. Group time: Demographic questions,groupTime677. Group time: Final questions about you,[OTHER_RAW]. edu2[other]. In which subject is your highest academic qualification? [Other],[OTHER_RAW]. currentEmp1[other]. What type of organisation do you work for? [Other],[OTHER_RAW]. currentEmp10[other]. What type of contract are you employed on? [Other],[OTHER_RAW]. currentEmp13[other]. In which disciplines do you work (select as many as apply) [Other]
35,55,2017-12-06 10:56:29,6.0,en,2017-12-06 10:44:19,2017-12-06 10:56:29,https://t.co/bWS78J9Ley?amp=1,Netherlands,WO (Wetenschappelijk onderwijs) Master,Biological Sciences,Yes,1,Yes,4.0,2,8,2,1 (None at all),3,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Westerdijk Fungal Biodiversity Institute,,PhD Candidate,,Full time,Fixed term,0.4,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,2.0,1,No,Yes,No,No,No,Yes,10 (All my time),No,,Yes,0.0,ad hoc co-worker training,Very Often,Often,Very Often,Never,Sometimes,Sometimes,Sometimes,Strongly Agree,Neither agree or disagree,Strongly Agree,Strongly Agree,Agree,Very Often,Sometimes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,7,9,Male,25 to 34 years,Less than 27.499 EUR,No,No,No,Yes,No,732.19,116.92,135.41,162.54,208.6,80.4,28.32,,,,
36,56,2017-12-06 13:18:37,6.0,en,2017-12-06 13:00:27,2017-12-06 13:18:37,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Geography & Environmental Sciences,Yes,2,Yes,15.0,6,2,2,2,4,Other,,,,eScience Research Engineer,Research Software Engineer,Part time,Permanent,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,Yes,1.0,3,No,No,Yes,No,Yes,Yes,10 (All my time),Yes,8,Yes,1.0," Software Carpentry, local university training, workshops",Always,Very Often,Often,Sometimes,Always,Sometimes,Sometimes,Disagree,Neither agree or disagree,Neither agree or disagree,Strongly disagree,Strongly Agree,Never,Sometimes,Strongly Agree,Agree,Strongly Agree,Neither agree or disagree,Agree,Strongly Agree,Strongly Agree,Agree,9,9,Male,35 to 44 years,Between 38.500 and 43.999 EUR,Yes,Yes,Yes,Yes,No,1093.32,210.7,259.7,169.96,244.75,176.75,31.46,,Netherlands eScience Center,,
37,57,2017-12-06 13:56:31,6.0,en,2017-12-06 13:30:15,2017-12-06 13:56:31,,Netherlands,PhD,Other,Yes,1,Yes,13.0,7,3,2,1 (None at all),2,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Netherlands eScience Center,,eScience Research Engineer,,Full time,Fixed term,3.0,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,2.0,4,Yes,No,Yes,No,Yes,Yes,10 (All my time),Yes,8,Yes,0.0,none,Often,Sometimes,Often,Often,Often,Sometimes,Often,Agree,Disagree,Agree,Disagree,Disagree,Sometimes,Often,Neither agree or disagree,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,7,7,Male,35 to 44 years,Between 44.000 and 49.999 EUR,,No,No,Yes,No,1582.38,288.99,161.2,290.76,728.21,60.05,53.17,Bioinformatics,,,
38,58,2017-12-06 17:22:33,6.0,en,2017-12-06 17:11:39,2017-12-06 17:22:33,,Netherlands,PhD,Chemistry,Yes,5 - Mostly other people,Yes,7.0,10 (All my time),2,1 (None at all),1 (None at all),1 (None at all),Other,,,,research engineer,software developer,Full time,Fixed term,2.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,2.0,3,Yes,No,Yes,Yes,No,Yes,10 (All my time),Yes,8,No,,,Very Often,Very Often,Always,Very Often,Always,Very Often,Very Often,Strongly Agree,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Strongly Agree,Agree,Strongly Agree,Neither agree or disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree or disagree,9,9,Male,25 to 34 years,Between 33.000 and 38.499 EUR,No,No,No,No,Yes,656.7,74.44,101.43,192.64,221.38,42.11,24.7,,,,
39,59,2017-12-06 17:21:25,6.0,en,2017-12-06 17:14:34,2017-12-06 17:21:25,,Netherlands,PhD,Chemistry,Yes,4,No,1.0,7,3,1 (None at all),1 (None at all),1 (None at all),Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Netherlands eScience Center,,eScience Research Engineer,,Full time,Fixed term,2.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,No,1.0,2,Yes,No,Yes,No,No,Yes,7,Yes,1 (None at all),Yes,0.0,local university,Very Often,Often,Often,Sometimes,Often,Sometimes,Often,Agree,Neither agree or disagree,Neither agree or disagree,Disagree,Neither agree or disagree,Often,Often,Agree,Neither agree or disagree,Agree,Agree,Neither agree or disagree,Agree,Agree,Neither agree or disagree,6,7,Male,25 to 34 years,Between 44.000 and 49.999 EUR,No,No,No,No,Yes,412.98,92.16,54.9,108.44,125.36,18.13,13.99,,,,
40,60,2017-12-06 17:43:22,6.0,en,2017-12-06 17:24:28,2017-12-06 17:43:22,,Netherlands,PhD,Biological Sciences,Yes,4,No,10.0,4,5,3,2,2,University / University Medical Center / Applied University (HBO),VU University Amsterdam,,,Senior Scientist,,Full time,Fixed term,3.0,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,2.0,2,Yes,No,Yes,No,Yes,Yes,10 (All my time),No,,Yes,2.0,"local university training, software API training",Always,Very Often,Very Often,Very Often,Very Often,Often,Often,Agree,Neither agree or disagree,Agree,Disagree,Neither agree or disagree,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,8,7,Male,35 to 44 years,Prefer not to say,No,No,No,Yes,No,1136.89,295.76,97.58,555.34,145.74,20.21,22.26,,,,
42,62,2017-12-07 19:06:52,6.0,en,2017-12-07 18:56:04,2017-12-07 19:06:52,https://software.ac.uk/blog/2017-11-30-netherlands-rse-survey-2017-invitation-participate,Netherlands,PhD,Other,Yes,5 - Mostly other people,No,10.0,8,6,4,1 (None at all),2,University / University Medical Center / Applied University (HBO),University of Groningen,,,Researcher,,Full time,Fixed term,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,4.0,1,No,Yes,No,No,No,No,,No,,Yes,2.0,"Informal training, mainly training university students (Archaeology/Digital Humanities) when they request it or when I can involve them in a project.",Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Neither agree or disagree,Always,Sometimes,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly Agree,Neither agree or disagree,Strongly disagree,Neither agree or disagree,0 - Not at all satisfied,0 - Not at all satisfied,Male,35 to 44 years,Between 27.500 and 32.999 EUR,No,No,No,Yes,No,651.06,123.44,97.29,171.73,222.58,19.58,16.44,Archaeology,,,Archaeology
43,63,2017-12-08 13:44:18,6.0,en,2017-12-08 13:35:09,2017-12-08 13:44:18,https://groups.google.com/forum/,Netherlands,WO (Wetenschappelijk onderwijs) Master,Other,Yes,2,Yes,22.0,6,7,3,2,3,University / University Medical Center / Applied University (HBO),Wageningen University,,,researcher,bioinformatician,Part time,Permanent,,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,3.0,1,No,No,Yes,No,Yes,Yes,10 (All my time),Yes,7,Yes,10.0,"Software Carpentry, workshops, 1-2-1",Very Often,Often,Very Often,Often,Sometimes,Sometimes,Very Often,Strongly disagree,Neither agree or disagree,Strongly disagree,Strongly disagree,Agree,Very Often,Often,Agree,Strongly Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree or disagree,7,2,Prefer not to say,35 to 44 years,Prefer not to say,No,No,No,Yes,No,551.09,125.63,101.1,121.09,160.23,25.87,17.17,A.I.,,,bioinformatics
45,65,2017-12-08 19:38:56,6.0,en,2017-12-08 19:24:42,2017-12-08 19:38:56,,Netherlands,PhD,Biological Sciences,Yes,0 - Mostly me,No,30.0,6,8,2,2,3,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Wageningen Research (DLO),,Scientist,,Full time,Permanent,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,2.0,1,No,No,No,No,Yes,No,,No,,No,,,Sometimes,Often,Very Often,Often,Sometimes,Always,Often,Neither agree or disagree,Strongly disagree,Disagree,Neither agree or disagree,Agree,Sometimes,Sometimes,Neither agree or disagree,Neither agree or disagree,Agree,Neither agree or disagree,Disagree,Agree,Neither agree or disagree,Neither agree or disagree,8,7,Male,55 to 64 years,Between 66.000 and 76.999 EUR,No,No,No,No,Yes,855.98,248.68,131.73,115.3,304.44,24.7,31.13,,,,
46,66,,3.0,en,2017-12-08 20:02:09,2017-12-08 20:08:18,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Biological Sciences,Yes,2,No,6.0,8,7,3,6,3,University / University Medical Center / Applied University (HBO),Wageningen University,,,promovendus,wetenschappelikke medewerker,Full time,Fixed term,2.0,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,3.0,1,No,Yes,No,No,No,Yes,10 (All my time),No,,Yes,3.0,bachelor education,Very Often,Always,Always,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Strongly Agree,Disagree,Agree,,Sometimes,Often,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree or disagree,8,8,,,,,,,,,370.67,78.47,85.0,95.28,111.92,,,,,,
47,67,2017-12-09 20:19:28,6.0,en,2017-12-09 20:06:44,2017-12-09 20:19:28,https://mail.google.com/mail/u/0/,Netherlands,PhD,Other,Yes,4,Yes,7.0,7,2,2,1 (None at all),2,University / University Medical Center / Applied University (HBO),Erasmus MC,,,Scientific programmer,,Full time,Fixed term,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,Yes,5.0,2,Yes,Yes,Yes,No,Yes,Yes,8,No,,Yes,1.0,"Software Carpentry, local university training, programming course",Very Often,Sometimes,Very Often,Often,Sometimes,Often,Sometimes,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Disagree,Neither agree or disagree,Sometimes,Often,Neither agree or disagree,Agree,Agree,Neither agree or disagree,Strongly Agree,Agree,Agree,Agree,7,7,Male,25 to 34 years,Between 44.000 and 49.999 EUR,,No,No,Yes,No,765.64,224.4,128.73,174.05,131.59,96.42,10.45,medical image analysis,,,
48,68,2017-12-10 19:07:18,6.0,en,2017-12-10 18:52:44,2017-12-10 19:07:18,,Netherlands,PhD,Other,Yes,5 - Mostly other people,No,8.0,3,5,2,1 (None at all),2,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Netherlands eScience Center,,eScience Research Engineer,,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,3.0,1,No,Yes,No,No,Yes,Yes,10 (All my time),Yes,3,No,,,Very Often,Never,Often,Often,Sometimes,Sometimes,Sometimes,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Often,Sometimes,Neither agree or disagree,Neither agree or disagree,Disagree,Neither agree or disagree,Strongly disagree,Disagree,Agree,Disagree,4,7,Male,25 to 34 years,Between 50.000 and 54.999 EUR,No,No,No,Yes,Yes,874.96,182.16,110.23,146.49,327.93,63.83,44.32,Epidemiology,,,Epidemiology
49,69,2017-12-11 16:22:05,6.0,en,2017-12-11 16:15:27,2017-12-11 16:22:05,,Netherlands,PhD,Computer Science,Yes,4,Yes,4.0,5,5,2,1 (None at all),2,University / University Medical Center / Applied University (HBO),"Radboudumc, Radboud Universitair Medisch Centrum",,,Scientific researcher,Scientific researcher & research software engineer,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,4.0,2,No,No,Yes,No,Yes,No,,No,,Yes,2.0,Local research group training,Very Often,Often,Often,Often,Very Often,Very Often,Very Often,Agree,Neither agree or disagree,Agree,Neither agree or disagree,Neither agree or disagree,Never,Sometimes,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,8,8,Male,25 to 34 years,Between 44.000 and 49.999 EUR,Yes,No,No,Yes,No,399.83,82.29,71.63,105.17,105.3,21.42,14.02,,,,
50,70,2017-12-12 11:03:34,6.0,en,2017-12-12 10:50:35,2017-12-12 11:03:34,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Computer Science,Yes,2,Yes,4.0,3,2,2,1 (None at all),8,University / University Medical Center / Applied University (HBO),Leiden University,,,Digital Scholarship Librarian,,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,2.0,1,No,No,Yes,No,Yes,Yes,8,No,,No,,,Very Often,Sometimes,Very Often,Often,Very Often,Often,Sometimes,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Disagree,Neither agree or disagree,Sometimes,Sometimes,Neither agree or disagree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Agree,Agree,Neither agree or disagree,7,8,Male,25 to 34 years,Between 44.000 and 49.999 EUR,Yes,No,No,No,Yes,781.52,131.27,123.92,209.23,264.46,32.74,19.9,,,,
51,71,2017-12-12 13:25:29,6.0,en,2017-12-12 13:11:03,2017-12-12 13:25:29,,Netherlands,WO (Wetenschappelijk onderwijs) Master,History,No,0 - Mostly me,No,6.0,1 (None at all),2,6,1 (None at all),2,University / University Medical Center / Applied University (HBO),Leiden University,,,Head Centre for Digital Scholarship,,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,4.0,5+,No,No,Yes,No,No,Yes,8,No,,Yes,2.0,local university training,Very Often,Sometimes,Very Often,Sometimes,Never,Sometimes,Sometimes,Agree,Disagree,Neither agree or disagree,Disagree,Neither agree or disagree,Sometimes,Often,Disagree,Agree,Agree,Agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,6,7,Male,45 to 54 years,Between 66.000 and 76.999 EUR,Yes,No,No,Yes,No,869.22,187.82,135.1,235.73,217.71,74.73,18.13,,,,
54,74,2017-12-12 15:56:40,6.0,en,2017-12-12 15:45:30,2017-12-12 15:56:40,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Computer Science,Yes,3,Yes,20.0,9,4,3,1 (None at all),2,University / University Medical Center / Applied University (HBO),Radboud University,,,"not sure, part of 'Wetenschappelijk personeel' I think",I describe myself as a scientific programmer generally,Part time,Fixed term,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,25.0,1,No,No,Yes,No,Yes,Yes,10 (All my time),Yes,6,Yes,0.2,n/a,Often,Often,Very Often,Very Often,Very Often,Sometimes,Often,Strongly Agree,Neither agree or disagree,Agree,Neither agree or disagree,Strongly Agree,Never,Sometimes,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,9,9,Male,25 to 34 years,Prefer not to say,No,No,No,Yes,No,661.77,117.57,113.95,120.62,213.89,79.9,15.84,,,,
