class	type/scale	name	relevance	text	help	language	validation	mandatory	other	default	same_default	allowed_filetypes	alphasort	answer_width	array_filter	array_filter_exclude	array_filter_style	assessment_value	category_separator	choice_title	code_filter	commented_checkbox	commented_checkbox_auto	cssclass	date_format	date_max	date_min	display_columns	display_rows	display_type	dropdown_dates	dropdown_dates_minute_step	dropdown_dates_month_style	dropdown_prefix	dropdown_prepostfix	dropdown_separators	dropdown_size	dualscale_headerA	dualscale_headerB	em_validation_q	em_validation_q_tip	em_validation_sq	em_validation_sq_tip	equals_num_value	equation	exclude_all_others	exclude_all_others_auto	hidden	hide_tip	input_boxes	label_input_columns	location_city	location_country	location_defaultcoordinates	location_mapheight	location_mapservice	location_mapwidth	location_mapzoom	location_nodefaultfromip	location_postal	location_state	max_answers	max_filesize	max_num_of_files	max_num_value	max_num_value_n	max_subquestions	maximum_chars	min_answers	min_num_of_files	min_num_value	min_num_value_n	multiflexible_checkbox	multiflexible_max	multiflexible_min	multiflexible_step	num_value_int_only	numbers_only	other_comment_mandatory	other_numbers_only	other_replace_text	page_break	parent_order	prefix	printable_help	public_statistics	random_group	random_order	rank_title	repeat_headings	reverse	samechoiceheight	samelistheight	scale_export	show_comment	show_grand_total	show_title	show_totals	showpopups	slider_accuracy	slider_custom_handle	slider_default	slider_handle	slider_layout	slider_max	slider_middlestart	slider_min	slider_orientation	slider_rating	slider_reset	slider_separator	slider_showminmax	statistics_graphtype	statistics_showgraph	statistics_showmap	suffix	text_input_columns	text_input_width	time_limit	time_limit_action	time_limit_countdown_message	time_limit_disable_next	time_limit_disable_prev	time_limit_message	time_limit_message_delay	time_limit_message_style	time_limit_timer_style	time_limit_warning	time_limit_warning_2	time_limit_warning_2_display_time	time_limit_warning_2_message	time_limit_warning_2_style	time_limit_warning_display_time	time_limit_warning_message	time_limit_warning_style	use_dropdown	value_range_allows_missing
A	0	2		1		en																																																																																																																																			
A	0	3		2		en																																																																																																																																			
A	0	4		3		en																																																																																																																																			
A	0	5		4		en																																																																																																																																			
A	0	6		5 - Mostly other people		en																																																																																																																																			
Q	Y	soft2can	1	Do you consider yourself a professional software developer?		en		Y	N		1																																																																																																							1																							
Q	N	soft1can		How many years of Software development experience do you have?		en		Y	N			1																																																																																																							1																						
Q	F	likert0				en		Y	N		1																																																																																																							1																							
SQ	0	time1can	1	In an average month, how much time do you spend on software development (Please rate your answer between 1 to 10. 1 Being none at all and 10 being All your time.)		en																																																																																																																																			
SQ	0	time2can	1	In an average month, how much time do you spend on Research		en																																																																																																																																			
SQ	0	time3can	1	In an average month, how much time do you spend on Management		en																																																																																																																																			
SQ	0	time4can	1	In an average month, how much time do you spend on Teaching		en																																																																																																																																			
SQ	0	time5can	1	In an average month, how much time do you spend on Other activities		en																																																																																																																																			
SQ	0	time6zaf	1	In an average month, how much time would you like to spend on programming?  (Please rate your answer between 1 to 10. 1 Being none at all and 10 being All your time.)		en																																																																																																																																			
SQ	0	time7zaf	1	In an average month, how much time would you like to spend on Research		en																																																																																																																																			
SQ	0	time8zaf	1	In an average month, how much time would you like to spend on Management		en																																																																																																																																			
SQ	0	time9zaf	1	In an average month, how much time would you like to spend on Teaching		en																																																																																																																																			
A	0	1		1 (Never)		en																																																																																																																																			
A	0	2		2		en																																																																																																																																			
A	0	3		3		en																																																																																																																																			
A	0	4		4		en																																																																																																																																			
A	0	5		5		en																																																																																																																																			
A	0	6		6		en																																																																																																																																			
A	0	7		7		en																																																																																																																																			
A	0	8		8		en																																																																																																																																			
A	0	9		9		en																																																																																																																																			
A	0	10		10 (Always)		en																																																																																																																																			
G	G1	Your current employment	1			en																																																																																																																																			
Q	!	currentEmp1	1	What type of organisation do you work for?		en		Y	Y		1																																																																																																							1						1																	
A	0	1		University		en																																																																																																																																			
A	0	2		Research Council		en																																																																																																																																			
A	0	3		Research Organisation (e.g. SKA, HartRAO, SAEON, SANSA, ...)		en																																																																																																																																			
A	0	4		Private Company		en																																																																																																																																			
A	0	5		Start-up Company		en																																																																																																																																			
A	0	6		Non-profit Organisation		en																																																																																																																																			
A	0	7		Government		en																																																																																																																																			
Q	!	currentEmp2	1	Which University? Please please provide the full official name of the university or organisation e.g. University of Cape Town if your organisation is not listed		en		Y	Y		1																																																																																																							1						1																	
A	0	1		Cape Peninsula University of Technology		en																																																																																																																																			
A	0	2		Central University of Technology		en																																																																																																																																			
A	0	3		Durban University of Technology		en																																																																																																																																			
A	0	4		Mangosuthu University of Technology		en																																																																																																																																			
A	0	5		Nelson Mandela University		en																																																																																																																																			
A	0	6		North-West University		en																																																																																																																																			
A	0	7		Rhodes University		en																																																																																																																																			
A	0	8		Sefako Makgatho Health Sciences University		en																																																																																																																																			
A	0	9		Sol Plaatje University		en																																																																																																																																			
A	0	10		Tshwane University of Technology		en																																																																																																																																			
A	0	11		University of Cape Town		en																																																																																																																																			
A	0	12		University of Fort Hare		en																																																																																																																																			
A	0	13		University of Johannesburg		en																																																																																																																																			
A	0	14		University of KwaZulu-Natal		en																																																																																																																																			
A	0	15		University of Limpopo		en																																																																																																																																			
A	0	16		University of Mpumalanga		en																																																																																																																																			
A	0	17		University of Pretoria		en																																																																																																																																			
A	0	18		University of South Africa		en																																																																																																																																			
A	0	19		University of Stellenbosch		en																																																																																																																																			
A	0	20		University of the Free State		en																																																																																																																																			
A	0	21		University of the Western Cape		en																																																																																																																																			
A	0	22		University of the Witwatersrand		en																																																																																																																																			
A	0	23		University of Venda		en																																																																																																																																			
A	0	24		University of Zululand		en																																																																																																																																			
A	0	25		Vaal University of Technology		en																																																																																																																																			
A	0	26		Walter Sisulu University		en																																																																																																																																			
A	0	27		Other		en																																																																																																																																			
Q	S	currentEmp4	1	Which organisation do you work for?	IMPORTANT: This information will not be made publicly available	en		Y	N																																																																																																																																
Q	S	currentEmp5	1	What is your official job title?	IMPORTANT: This information will not be made publicly available	en		Y	N																																																																																																																																
Q	S	currentEmp6	1	Are you known by a different job title? If so, please enter the job title you use	IMPORTANT: This information will not be made publicly available	en		Y	N																																																																																																																																
Q	!	currentEmp12	1	Do you work full time or part time		en		Y	N		1																																																																																																							1						1																	
A	0	1		Full Time		en																																																																																																																																			
A	0	2		Part-time		en																																																																																																																																			
Q	!	currentEmp10	1	What type of contract are you employed on?		en		Y	Y		1																																																																																																							1						1																	
A	0	1		Permanent -- funded by University core funding		en																																																																																																																																			
A	0	2		Permanent -- as long as funding is available		en																																																																																																																																			
A	0	3		Fixed term		en																																																																																																																																			
A	0	4		Freelance consultant/contractor		en																																																																																																																																			
Q	N	currentEmp11		What is the total duration of your current employment (in years)?		en		Y	Y			1																																																																																																							1																						
Q	M	currentEmp13	1	In which disciplines do you work (select as many as apply)		en		Y	Y	Y	1	1						1	1									1	1																																																																																					1	1																						
SQ	0	1		Accounting & Finance		en																																																																																																																																			
SQ	0	2		Aeronautical & Manufacturing Engineering		en																																																																																																																																			
SQ	0	3		African languages		en																																																																																																																																			
SQ	0	4		Agriculture & Forestry		en																																																																																																																																			
SQ	0	5		American Studies		en																																																																																																																																			
SQ	0	6		Anatomy & Physiology		en																																																																																																																																			
SQ	0	7		Anthropology		en																																																																																																																																			
SQ	0	8		Architecture		en																																																																																																																																			
SQ	0	9		Art & Design		en																																																																																																																																			
SQ	0	10		Biological Sciences		en																																																																																																																																			
SQ	0	11		Business & Management Studies		en																																																																																																																																			
SQ	0	12		Chemical Engineering		en																																																																																																																																			
SQ	0	13		Chemistry		en																																																																																																																																			
SQ	0	14		Civil Engineering		en																																																																																																																																			
SQ	0	15		Classics & Ancient History		en																																																																																																																																			
SQ	0	16		Communication & Media Studies		en																																																																																																																																			
SQ	0	17		Complementary Medicine		en																																																																																																																																			
SQ	0	18		Computer Science		en																																																																																																																																			
SQ	0	19		Counselling		en																																																																																																																																			
SQ	0	20		Criminology		en																																																																																																																																			
SQ	0	21		Dentistry		en																																																																																																																																			
SQ	0	22		East & South Asian Studies		en																																																																																																																																			
SQ	0	23		Economics		en																																																																																																																																			
SQ	0	24		Education		en																																																																																																																																			
SQ	0	25		Electrical & Electronic Engineering		en																																																																																																																																			
SQ	0	26		English		en																																																																																																																																			
SQ	0	27		Fashion		en																																																																																																																																			
SQ	0	28		Food Science		en																																																																																																																																			
SQ	0	29		French		en																																																																																																																																			
SQ	0	30		Geography & Environmental Sciences		en																																																																																																																																			
SQ	0	31		Geology		en																																																																																																																																			
SQ	0	32		General Engineering		en																																																																																																																																			
SQ	0	33		German		en																																																																																																																																			
SQ	0	34		History		en																																																																																																																																			
SQ	0	35		History of Art, Architecture & Design		en																																																																																																																																			
SQ	0	36		Hospitality, Leisure, Recreation & Tourism		en																																																																																																																																			
SQ	0	37		Iberian Languages/Hispanic Studies		en																																																																																																																																			
SQ	0	38		Land & Property Management		en																																																																																																																																			
SQ	0	39		Law		en																																																																																																																																			
SQ	0	40		Librarianship & Information Management		en																																																																																																																																			
SQ	0	41		Linguistics		en																																																																																																																																			
SQ	0	42		Marketing		en																																																																																																																																			
SQ	0	43		Materials Technology		en																																																																																																																																			
SQ	0	44		Mathematics		en																																																																																																																																			
SQ	0	45		Mechanical Engineering		en																																																																																																																																			
SQ	0	46		Medicine		en																																																																																																																																			
SQ	0	47		Middle Eastern and African Studies		en																																																																																																																																			
SQ	0	48		Music		en																																																																																																																																			
SQ	0	49		Nursing		en																																																																																																																																			
SQ	0	50		Ophthalmics		en																																																																																																																																			
SQ	0	51		Pharmacology & Pharmacy		en																																																																																																																																			
SQ	0	52		Philosophy		en																																																																																																																																			
SQ	0	53		Physics and Astronomy		en																																																																																																																																			
SQ	0	54		Physiotherapy		en																																																																																																																																			
SQ	0	55		Politics		en																																																																																																																																			
SQ	0	56		Psychology		en																																																																																																																																			
SQ	0	57		Robotics		en																																																																																																																																			
SQ	0	58		Russian & East European Languages		en																																																																																																																																			
SQ	0	59		Social Policy		en																																																																																																																																			
SQ	0	60		Social Work		en																																																																																																																																			
SQ	0	61		Sociology		en																																																																																																																																			
SQ	0	62		Sports Science		en																																																																																																																																			
SQ	0	63		Theology & Religious Studies		en																																																																																																																																			
SQ	0	64		Town & Country Planning and Landscape Design		en																																																																																																																																			
SQ	0	65		Veterinary Medicine		en																																																																																																																																			
SQ	0	66		Youth Work		en																																																																																																																																			
G	G2	Your employment history	1			en																																																																																																																																			
Q	!	prevEmp1	1	Where was your previous job based?		en		Y	N		1																																																																																																							1						1																	
A	0	1		This is my first job		en																																																																																																																																			
A	0	2		University		en																																																																																																																																			
A	0	3		Research Council		en																																																																																																																																			
A	0	4		Research Organisation (e.g. SKA, HartRAO, SAEON, SANSA, ...)		en																																																																																																																																			
A	0	5		Private Company		en																																																																																																																																			
A	0	6		Start-up Company		en																																																																																																																																			
A	0	7		Non-profit Organisation		en																																																																																																																																			
A	0	8		Government		en																																																																																																																																			
Q	R	prevEmp2	1	Rank the following factors dependent on how strongly they influenced your decision to accept your current position 		en		Y	N		1																																																								5																									1	1						1															1																							
SQ	0	1	1	Rank1		en																																																																																																																																			
SQ	0	2	1	Rank2		en																																																																																																																																			
SQ	0	3	1	Rank3		en																																																																																																																																			
SQ	0	4	1	Rank4		en																																																																																																																																			
SQ	0	5	1	Rank5		en																																																																																																																																			
SQ	0	6	1	Rank6		en																																																																																																																																			
SQ	0	7	1	Rank7		en																																																																																																																																			
SQ	0	8	1	Rank8		en																																																																																																																																			
A	0	1		Freedom to choose own working practices		en																																																																																																																																			
A	0	2		Desire to advance research		en																																																																																																																																			
A	0	3		The salary		en																																																																																																																																			
A	0	4		Opportunity to develop software		en																																																																																																																																			
A	0	5		Flexible working hours		en																																																																																																																																			
A	0	6		Desire to work in a research environment		en																																																																																																																																			
A	0	7		Opportunity for career advancement		en																																																																																																																																			
A	0	8		Ability to work across disciplines		en																																																																																																																																			
A	0	9		I want to learn new skills		en																																																																																																																																			
G	G3	Your working practices	1			en																																																																																																																																			
Q	!	currentWork1	1	Do you always work with the same researcher(s), or do you regularly change the researcher(s) you work with? 		en		Y	N		1																																																																																																							1						1																	
A	0	1		Same researcher(s)		en																																																																																																																																			
A	0	2		Regularly change researcher(s)		en																																																																																																																																			
Q	Y	currentWork2	1	Do you work for a Research Software Group?		en		Y	N		1																																																																																																							1																							
Q	Y	paper1	1	Has your software contributed to research that has been published in a journal or at a conference?		en		Y	N		1																																																																																																							1																							
Q	Y	paper2	1	In general, when your software contributes to a paper, are you acknowledged in that paper?		en		Y	N		1																																																																																																							1																							
Q	Y	paper3	1	Are you generally named as the main author of the paper?		en		Y	N		1																																																																																																							1																							
Q	Y	paper4	1	Are you generally named as a co-author of the paper?		en		Y	N		1																																																																																																							1																							
Q	Y	paper5	1	Are you generally acknowledged in the main text of the paper? 		en		Y	N		1																																																																																																							1																							
Q	Y	conf1can	1	Have you ever presented your software work at a conference or workshop?		en		Y	N		1																																																																																																							1																							
Q	S	conf2can	1	Which conference(s)/workshop(s) (Please write a comma separated list with FULLNAME and ACRONYM)		en		Y	N																																																																																																																																
Q	N	proj1can		How many software projects are you currently involved in?		en		Y	N			1																																																																																																							1																						
Q	N	proj2zaf		How many programmers are in your team - 1 means you are the only person?		en		Y	N			1																																																																																																							1																						
Q	M	proj3zaf	1	If you have more than 1 fellow programmer in your team, where are they from?		en		Y	N	Y	1	1						1	1									1	1																																																																																					1	1																						
SQ	0	1		Same institution		en																																																																																																																																			
SQ	0	2		Other organisation		en																																																																																																																																			
SQ	0	3		Not applicable		en																																																																																																																																			
Q	M	proj5zaf	1	Which, if any, version control tools do you use for software development?		en		Y	Y	Y	1	1						1	1									1	1																																																																																					1	1																						
SQ	0	1		CVS		en																																																																																																																																			
SQ	0	2		SVN		en																																																																																																																																			
SQ	0	3		GIT		en																																																																																																																																			
SQ	0	4		Mercurial		en																																																																																																																																			
SQ	0	5		None		en																																																																																																																																			
Q	M	proj6zaf	1	Which, if any, online collaboration tools and open repositories do you use for software development?		en		Y	Y	Y	1	1						1	1									1	1																																																																																					1	1																						
SQ	0	1		Github		en																																																																																																																																			
SQ	0	2		Bitbucket		en																																																																																																																																			
SQ	0	3		Zenodo		en																																																																																																																																			
SQ	0	4		Figshare		en																																																																																																																																			
SQ	0	5		Institutional Repository		en																																																																																																																																			
SQ	0	6		None		en																																																																																																																																			
Q	F	stability1		What is the bus factor of your most important software project? (the bus factor is the number of team members who, if run over by a bus, would put the project in jeopardy, so 1 means the project is dependent on a single person)		en		Y	N		1																																																																																																							1																							
SQ	0	SQ001	1			en																																																																																																																																			
A	0	1		1		en																																																																																																																																			
A	0	2		2		en																																																																																																																																			
A	0	3		3		en																																																																																																																																			
A	0	4		4		en																																																																																																																																			
A	0	5		5+		en																																																																																																																																			
Q	Y	stability2	1	Is there a technical hand-over plan for your most important software project?		en		Y	N		1																																																																																																							1																							
Q	M	proj4can	1	In general, what sort of testing do you conduct on your software? (check all that apply) 		en		Y	N	Y	1	1						1	1									1	1																																																																																					1	1																						
SQ	0	1		No formal testing		en																																																																																																																																			
SQ	0	2		Developers conduct testing		en																																																																																																																																			
SQ	0	3		Test engineers conduct testing		en																																																																																																																																			
SQ	0	4		Users conduct testing		en																																																																																																																																			
Q	Y	open01can	1	Have you ever released your software under an open-source licence? 		en		Y	N		1																																																																																																							1																							
Q	F	open1can		How often do you release the software projects you've worked on under an open-source licence?		en		Y	N		1																																																																																																							1																							
SQ	0	SQ001	1			en																																																																																																																																			
A	0	1		1 (Never)		en																																																																																																																																			
A	0	2		2		en																																																																																																																																			
A	0	3		3		en																																																																																																																																			
A	0	4		4		en																																																																																																																																			
A	0	5		5		en																																																																																																																																			
A	0	6		6		en																																																																																																																																			
A	0	7		7		en																																																																																																																																			
A	0	8		8		en																																																																																																																																			
A	0	9		9		en																																																																																																																																			
A	0	10		10 (Always)		en																																																																																																																																			
Q	M	open02zaf	1	Which open source licences do you prefer to use for your software?		en		Y	Y	Y	1	1						1	1									1	1																																																																																					1	1																						
SQ	0	1		Apache License 2.0		en																																																																																																																																			
SQ	0	2		"BSD 3-Clause ""New"" or ""Revised"" license"		en																																																																																																																																			
SQ	0	3		"BSD 2-Clause ""Simplified"" or ""FreeBSD"" license"		en																																																																																																																																			
SQ	0	4		Common Development and Distribution License		en																																																																																																																																			
SQ	0	5		Eclipse Public License		en																																																																																																																																			
SQ	0	6		GNU General Public License (GPL)		en																																																																																																																																			
SQ	0	7		"GNU Library or ""Lesser"" General Public License (LGPL)"		en																																																																																																																																			
SQ	0	8		MIT license		en																																																																																																																																			
SQ	0	9		Mozilla Public License 2.0		en																																																																																																																																			
SQ	0	10		I don't know		en																																																																																																																																			
Q	Y	open03can	1	Have you ever used a Digital Object Identifier (DOI) to identify your software? 		en		Y	N		1																																																																																																							1																							
Q	F	open3can		How often do you associate your software with a Digital Object Identifier (DOI)? 		en		Y	N		1																																																																																																							1																							
SQ	0	SQ001	1			en																																																																																																																																			
A	0	1		1 (Never)		en																																																																																																																																			
A	0	2		2		en																																																																																																																																			
A	0	3		3		en																																																																																																																																			
A	0	4		4		en																																																																																																																																			
A	0	5		5		en																																																																																																																																			
A	0	6		6		en																																																																																																																																			
A	0	7		7		en																																																																																																																																			
A	0	8		8		en																																																																																																																																			
A	0	9		9		en																																																																																																																																			
A	0	10		10 (Always)		en																																																																																																																																			
Q	S	tool1zaf	1	What are your three (3) favourite tools to manage project deliverables, keep track of progress, communicate with your project group(s)? (Please wirte a comma separated list, eg: Slack, Trello, Google Wave)		en		Y	N																																																																																																																																
Q	Y	train1	1	Have you ever trained researchers in computational techniques? 		en		Y	N		1																																																																																																							1																							
Q	N	train2		On average, how many times a year do you take part in providing training? 		en		Y	N			1																																																																																																							1																						
Q	S	train3	1	What training programs are you involved with (comma separated list)  (For example, Software Carpentry, local university training, etc.) 		en		Y	N																																																																																																																																
Q	Y	fund1	1	Do you know the source of the funding used to support you and your current, largest project? 		en		Y	N		1																																																																																																							1																							
Q	M	fund2	1	Which of the following sources are used to pay for your effort as an RSE/equivalent? 		en		Y	Y	Y	1	1						1	1									1	1																																																																																					1	1																						
SQ	0	1		I volunteer my time		en																																																																																																																																			
SQ	0	2		Donation button		en																																																																																																																																			
SQ	0	3		Crowdfunding (one-time)		en																																																																																																																																			
SQ	0	4		Crowdfunding (recurring)		en																																																																																																																																			
SQ	0	5		Books & merchandise		en																																																																																																																																			
SQ	0	6		Advertising & sponsorships		en																																																																																																																																			
SQ	0	7		Industry support		en																																																																																																																																			
SQ	0	8		Consulting & services		en																																																																																																																																			
SQ	0	9		Grants		en																																																																																																																																			
SQ	0	10		SaaS		en																																																																																																																																			
SQ	0	11		Membership		en																																																																																																																																			
SQ	0	12		Dual license		en																																																																																																																																			
SQ	0	13		Open core		en																																																																																																																																			
SQ	0	14		Foundations & consortiums		en																																																																																																																																			
SQ	0	15		Venture capital		en																																																																																																																																			
SQ	0	16		Trademark licensing & franchising		en																																																																																																																																			
SQ	0	17		Not applicable		en																																																																																																																																			
Q	M	fund3	1	Which of the following sources are used to fund your current, largest project? 		en		Y	Y	Y	1	1						1	1									1	1																																																																																					1	1																						
SQ	0	1		I volunteer my time		en																																																																																																																																			
SQ	0	2		Donation button		en																																																																																																																																			
SQ	0	3		Crowdfunding (one-time)		en																																																																																																																																			
SQ	0	4		Crowdfunding (recurring)		en																																																																																																																																			
SQ	0	5		Books & merchandise		en																																																																																																																																			
SQ	0	6		Advertising & sponsorships		en																																																																																																																																			
SQ	0	7		Industry support		en																																																																																																																																			
SQ	0	8		Consulting & services		en																																																																																																																																			
SQ	0	9		Grants		en																																																																																																																																			
SQ	0	10		SaaS		en																																																																																																																																			
SQ	0	11		Membership		en																																																																																																																																			
SQ	0	12		Dual license		en																																																																																																																																			
SQ	0	13		Open core		en																																																																																																																																			
SQ	0	14		Foundations & consortiums		en																																																																																																																																			
SQ	0	15		Venture capital		en																																																																																																																																			
SQ	0	16		Trademark licensing & franchising		en																																																																																																																																			
SQ	0	17		Not applicable		en																																																																																																																																			
Q	M	fund4	1	Which of the following sources were used to fund your current, largest project three years ago? 		en		Y	Y	Y	1	1						1	1									1	1																																																																																					1	1																						
SQ	0	1		I volunteer my time		en																																																																																																																																			
SQ	0	2		Donation button		en																																																																																																																																			
SQ	0	3		Crowdfunding (one-time)		en																																																																																																																																			
SQ	0	4		Crowdfunding (recurring)		en																																																																																																																																			
SQ	0	5		Books & merchandise		en																																																																																																																																			
SQ	0	6		Advertising & sponsorships		en																																																																																																																																			
SQ	0	7		Industry support		en																																																																																																																																			
SQ	0	8		Consulting & services		en																																																																																																																																			
SQ	0	9		Grants		en																																																																																																																																			
SQ	0	10		SaaS		en																																																																																																																																			
SQ	0	11		Membership		en																																																																																																																																			
SQ	0	12		Dual license		en																																																																																																																																			
SQ	0	13		Open core		en																																																																																																																																			
SQ	0	14		Foundations & consortiums		en																																																																																																																																			
SQ	0	15		Venture capital		en																																																																																																																																			
SQ	0	16		Trademark licensing & franchising		en																																																																																																																																			
SQ	0	17		Not applicable		en																																																																																																																																			
G	G4	Your perception of your current position	1			en																																																																																																																																			
Q	F	likert1				en		Y	N		1																																																																																																							1																							
SQ	0	perfCheck1	1	Do you receive sufficient information on the results of your work?		en																																																																																																																																			
SQ	0	perfCheck2	1	Does your work give you the opportunity to check on how well you are doing your work?		en																																																																																																																																			
SQ	0	perfCheck3	1	In your work, do you have access to sufficient data and information?		en																																																																																																																																			
SQ	0	perfCheck4	1	Do you receive sufficient information on the purpose of your work?		en																																																																																																																																			
SQ	0	perfCheck5	1	Does your work provide you with direct feedback on how well you are doing your work?		en																																																																																																																																			
SQ	0	perfCheck6	1	Does your supervisor/line manager inform you about how well you are doing your work?		en																																																																																																																																			
SQ	0	perfCheck7	1	Do your colleagues inform you about how well you are doing your work?		en																																																																																																																																			
SQ	0	turnOver1	1	How often do you feel frustrated when not given the opportunity to achieve your personal work-related goals?		en																																																																																																																																			
SQ	0	turnOver2	1	How often do you look forward to another day at work?		en																																																																																																																																			
SQ	0	turnOver3	1	How often do you consider leaving your job?		en																																																																																																																																			
SQ	0	turnOver4	1	How often do dream about getting another job that will better suit your needs?		en																																																																																																																																			
A	0	1		Never		en																																																																																																																																			
A	0	2		Sometimes		en																																																																																																																																			
A	0	3		Often		en																																																																																																																																			
A	0	4		Very Often		en																																																																																																																																			
A	0	5		Always		en																																																																																																																																			
Q	F	likert2				en		Y	N		1																																																																																																							1																							
SQ	0	turnOver6	1	I would accept another job at the same compensation level if I was offered it		en																																																																																																																																			
SQ	0	affRec2	1	I am satisfied with a word of thanks from my supervisor/line manager		en																																																																																																																																			
SQ	0	affSat3	1	I feel fairly well satisfied with my job		en																																																																																																																																			
SQ	0	progRSE2	1	The process I have to complete to gain a promotion is clear and understandable		en																																																																																																																																			
SQ	0	affRec4	1	I am satisfied with the compliments from my supervisor/line manager concerning my work		en																																																																																																																																			
SQ	0	percEmp2	1	I can think of a number of organisations that would probably offer me a job		en																																																																																																																																			
SQ	0	affRec5	1	I am satisfied with the encouragement from my supervisor/line manager while doing my job		en																																																																																																																																			
SQ	0	affRec1	1	I am satisfied with my supervisor/line manager's confidence in me		en																																																																																																																																			
SQ	0	progRSE1	1	It is likely that I will gain a promotion within my current group 		en																																																																																																																																			
SQ	0	turnOver5	1	My current job satisfies my personal needs		en																																																																																																																																			
SQ	0	percEmp4	1	Given my qualifications and experience, getting a new job would not be very hard at all		en																																																																																																																																			
SQ	0	affSat1	1	I find real enjoyment in my job		en																																																																																																																																			
SQ	0	affSat2	1	Most days I am enthusiastic about my job		en																																																																																																																																			
SQ	0	affSat4	1	I like my job better than the average person		en																																																																																																																																			
SQ	0	percEmp1	1	It would not be very difficult for me to get an equivalent job in a different organisation		en																																																																																																																																			
SQ	0	percEmp3	1	My experience is in demand on the labour market		en																																																																																																																																			
SQ	0	affRec3	1	I am satisfied with the recognition I receive from my supervisor/line manager for doing my job		en																																																																																																																																			
SQ	0	progRSE5	1	It is likely that my next position will be an RSE role		en																																																																																																																																			
SQ	0	progRSE4	1	My current position is an integral part of my career plan		en																																																																																																																																			
SQ	0	progRSE3	1	There are many opportunities within my chosen career plan		en																																																																																																																																			
A	0	1		Strongly disagree		en																																																																																																																																			
A	0	2		Disagree		en																																																																																																																																			
A	0	3		Neither agree or disagree		en																																																																																																																																			
A	0	4		Agree		en																																																																																																																																			
A	0	5		Strongly Agree		en																																																																																																																																			
Q	F	likert3				en		Y	N		1																																																																																																							1																							
SQ	0	satisGen1	1	In general, how satisfied are you with your current position		en																																																																																																																																			
SQ	0	satisGen2	1	In general, how satisfied are you with your career		en																																																																																																																																			
A	0	1		0 - Not at all satisfied		en																																																																																																																																			
A	0	2		1		en																																																																																																																																			
A	0	3		2		en																																																																																																																																			
A	0	4		3		en																																																																																																																																			
A	0	5		4		en																																																																																																																																			
A	0	6		5		en																																																																																																																																			
A	0	7		6		en																																																																																																																																			
A	0	8		7		en																																																																																																																																			
A	0	9		8		en																																																																																																																																			
A	0	10		9		en																																																																																																																																			
A	0	11		10 - Completely satisfied		en																																																																																																																																			
G	G5	Demographic questions	1			en																																																																																																																																			
Q	!	socio2	1	Please select your gender	IMPORTANT: This information will not be made publicly available	en		Y	Y		1																																																																																																							1						1																	
A	0	1		Female		en																																																																																																																																			
A	0	2		Male		en																																																																																																																																			
A	0	3		Prefer not to say		en																																																																																																																																			
Q	!	socio3	1	Please select your age	IMPORTANT: This information will not be made publicly available	en		Y	Y		1																																																																																																							1						1																	
A	0	1		18 to 24 years		en																																																																																																																																			
A	0	2		25 to 34 years		en																																																																																																																																			
A	0	3		35 to 44 years		en																																																																																																																																			
A	0	4		45 to 54 years		en																																																																																																																																			
A	0	5		55 to 64 years		en																																																																																																																																			
A	0	6		Age 65 or older		en																																																																																																																																			
A	0	7		Prefer not to say		en																																																																																																																																			
Q	!	socio5	1	How would you describe your ethnic origin?  This refers to people who share the same cultural background and identity, not country of birth or nationality. 	IMPORTANT: This information will not be made publicly available	en			Y		1																																																																																																							1						1																	
A	0	1		Black		en																																																																																																																																			
A	0	2		Coloured		en																																																																																																																																			
A	0	3		Indian		en																																																																																																																																			
A	0	4		White		en																																																																																																																																			
A	0	5		Do not wish to declare		en																																																																																																																																			
Q	Y	disa1	1	Do you have a condition that is defined as a disability by the White Paper on the Rights of Persons with Disabilities (2015)	IMPORTANT: This information will not be made publicly available	en			N		1																																																																																																							1																							
Q	!	socio4	1	Please select the range of your annual salary	IMPORTANT: This information will not be made publicly available	en		Y	N		1																																																																																																							1						1																	
A	0	1		Less than R 189 880		en																																																																																																																																			
A	0	2		Between R 189 881 and R 296 540		en																																																																																																																																			
A	0	3		Between R 296 541 and R 410 460		en																																																																																																																																			
A	0	4		Between R 410 461 and R 555 600		en																																																																																																																																			
A	0	5		Between R 555 601 and R 708 310		en																																																																																																																																			
A	0	6		Between R 708 311 and R 1 500 000		en																																																																																																																																			
A	0	7		More than R 1 500 000		en																																																																																																																																			
A	0	8		Prefer not to say		en																																																																																																																																			
G	G6	Final questions about you	1			en																																																																																																																																			
Q	!	tool2	1	What Operating System do you prefer to use at work? 		en		Y	N		1																																																																																																							1						1																	
A	0	1		GNU/Linux		en																																																																																																																																			
A	0	2		OS X		en																																																																																																																																			
A	0	3		Windows		en																																																																																																																																			
Q	M	tool4can	1	 What programming languages do you use at work? (Select as many as apply) 		en		Y	Y	Y	1	1						1	1									1	1																																																																																					1	1																						
SQ	0	1		Swift		en																																																																																																																																			
SQ	0	2		JavaScript		en																																																																																																																																			
SQ	0	3		R		en																																																																																																																																			
SQ	0	4		PHP		en																																																																																																																																			
SQ	0	5		C		en																																																																																																																																			
SQ	0	6		Common Lisp		en																																																																																																																																			
SQ	0	7		Erlang		en																																																																																																																																			
SQ	0	8		Smalltalk		en																																																																																																																																			
SQ	0	9		CoffeeScript		en																																																																																																																																			
