class	type/scale	name	relevance	text	help	language	validation	mandatory	other	default	same_default	allowed_filetypes	alphasort	answer_width	array_filter	array_filter_exclude	array_filter_style	assessment_value	category_separator	choice_title	code_filter	commented_checkbox	commented_checkbox_auto	cssclass	date_format	date_max	date_min	display_columns	display_rows	display_type	dropdown_dates	dropdown_dates_minute_step	dropdown_dates_month_style	dropdown_prefix	dropdown_prepostfix	dropdown_separators	dropdown_size	dualscale_headerA	dualscale_headerB	em_validation_q	em_validation_q_tip	em_validation_sq	em_validation_sq_tip	equals_num_value	equation	exclude_all_others	exclude_all_others_auto	hidden	hide_tip	input_boxes	label_input_columns	location_city	location_country	location_defaultcoordinates	location_mapheight	location_mapservice	location_mapwidth	location_mapzoom	location_nodefaultfromip	location_postal	location_state	max_answers	max_filesize	max_num_of_files	max_num_value	max_num_value_n	max_subquestions	maximum_chars	min_answers	min_num_of_files	min_num_value	min_num_value_n	multiflexible_checkbox	multiflexible_max	multiflexible_min	multiflexible_step	num_value_int_only	numbers_only	other_comment_mandatory	other_numbers_only	other_replace_text	page_break	parent_order	prefix	printable_help	public_statistics	random_group	random_order	rank_title	repeat_headings	reverse	samechoiceheight	samelistheight	scale_export	show_comment	show_grand_total	show_title	show_totals	showpopups	slider_accuracy	slider_custom_handle	slider_default	slider_handle	slider_layout	slider_max	slider_middlestart	slider_min	slider_orientation	slider_rating	slider_reset	slider_separator	slider_showminmax	statistics_graphtype	statistics_showgraph	statistics_showmap	suffix	text_input_columns	text_input_width	time_limit	time_limit_action	time_limit_countdown_message	time_limit_disable_next	time_limit_disable_prev	time_limit_message	time_limit_message_delay	time_limit_message_style	time_limit_timer_style	time_limit_warning	time_limit_warning_2	time_limit_warning_2_display_time	time_limit_warning_2_message	time_limit_warning_2_style	time_limit_warning_display_time	time_limit_warning_message	time_limit_warning_style	use_dropdown	value_range_allows_missing
A	0	246		Western Sahara		en																																																																																																																																			
A	0	247		Yemen		en																																																																																																																																			
A	0	248		Zambia		en																																																																																																																																			
A	0	249		Zimbabwe		en																																																																																																																																			
Q	!	edu1	1	What is the highest qualification you have obtained?		en			Y		1																																																																																																							1						1																	
A	0	1		GSCEs		en																																																																																																																																			
A	0	2		Final secondary-school examinations, general qualification for university entrance		en																																																																																																																																			
A	0	3		Undergraduate degree		en																																																																																																																																			
A	0	4		Master degree		en																																																																																																																																			
A	0	5		Doctorate		en																																																																																																																																			
A	0	6		None		en																																																																																																																																			
A	0	7		Other		en																																																																																																																																			
Q	!	edu2	1	In which subject is your highest academic qualification?		en			Y		1																																																																																																							1						1																	
A	0	1		Accounting & Finance		en																																																																																																																																			
A	0	2		Aeronautical & Manufacturing Engineering		en																																																																																																																																			
A	0	3		Agriculture & Forestry		en																																																																																																																																			
A	0	4		American Studies		en																																																																																																																																			
A	0	5		Anatomy & Physiology		en																																																																																																																																			
A	0	6		Anthropology		en																																																																																																																																			
A	0	7		Architecture		en																																																																																																																																			
A	0	8		Art & Design		en																																																																																																																																			
A	0	9		Biological Sciences		en																																																																																																																																			
A	0	10		Business & Management Studies		en																																																																																																																																			
A	0	11		Chemical Engineering		en																																																																																																																																			
A	0	12		Chemistry		en																																																																																																																																			
A	0	13		Civil Engineering		en																																																																																																																																			
A	0	14		Classics & Ancient History		en																																																																																																																																			
A	0	15		Communication & Media Studies		en																																																																																																																																			
A	0	16		Complementary Medicine		en																																																																																																																																			
A	0	17		Computer Science		en																																																																																																																																			
A	0	18		Counselling		en																																																																																																																																			
A	0	19		Criminology		en																																																																																																																																			
A	0	20		Dentistry		en																																																																																																																																			
A	0	21		East & South Asian Studies		en																																																																																																																																			
A	0	22		Economics		en																																																																																																																																			
A	0	23		Education		en																																																																																																																																			
A	0	24		Electrical & Electronic Engineering		en																																																																																																																																			
A	0	25		English		en																																																																																																																																			
A	0	26		Fashion		en																																																																																																																																			
A	0	27		Food Science		en																																																																																																																																			
A	0	28		French		en																																																																																																																																			
A	0	29		Geography & Environmental Sciences		en																																																																																																																																			
A	0	30		Geology		en																																																																																																																																			
A	0	31		General Engineering		en																																																																																																																																			
A	0	32		German		en																																																																																																																																			
A	0	33		History		en																																																																																																																																			
A	0	34		History of Art, Architecture & Design		en																																																																																																																																			
A	0	35		Hospitality, Leisure, Recreation & Tourism		en																																																																																																																																			
A	0	36		Iberian Languages/Hispanic Studies		en																																																																																																																																			
A	0	37		Land & Property Management		en																																																																																																																																			
A	0	38		Law		en																																																																																																																																			
A	0	39		Librarianship & Information Management		en																																																																																																																																			
A	0	40		Linguistics		en																																																																																																																																			
A	0	41		Marketing		en																																																																																																																																			
A	0	42		Materials Technology		en																																																																																																																																			
A	0	43		Mathematics		en																																																																																																																																			
A	0	44		Mechanical Engineering		en																																																																																																																																			
A	0	45		Medicine		en																																																																																																																																			
A	0	46		Middle Eastern and African Studies		en																																																																																																																																			
A	0	47		Music		en																																																																																																																																			
A	0	48		Nursing		en																																																																																																																																			
A	0	49		Ophthalmics		en																																																																																																																																			
A	0	50		Pharmacology & Pharmacy		en																																																																																																																																			
A	0	51		Philosophy		en																																																																																																																																			
A	0	52		Physics and Astronomy		en																																																																																																																																			
A	0	53		Physiotherapy		en																																																																																																																																			
A	0	54		Politics		en																																																																																																																																			
A	0	55		Psychology		en																																																																																																																																			
A	0	56		Robotics		en																																																																																																																																			
A	0	57		Russian & East European Languages		en																																																																																																																																			
A	0	58		Social Policy		en																																																																																																																																			
A	0	59		Social Work		en																																																																																																																																			
A	0	60		Sociology		en																																																																																																																																			
A	0	61		Sports Science		en																																																																																																																																			
A	0	62		Theology & Religious Studies		en																																																																																																																																			
A	0	63		Town & Country Planning and Landscape Design		en																																																																																																																																			
A	0	64		Veterinary Medicine		en																																																																																																																																			
A	0	65		Youth Work		en																																																																																																																																			
A	0	66		Other		en																																																																																																																																			
Q	S	edu3	1	Enter your academic subject		en	en		N		1	1																																											300.0	300.0	500.0	11.0500.0	11.0																																																							1.0	1.0	1.0		12.0	12.0	1.0	1.0																
Q	S	edu4	1	Do you hold any other professional qualifications?		en	en		N		1	1																																											300.0	300.0	500.0	11.0500.0	11.0																																																							1.0	1.0	1.0		12.0	12.0	1.0	1.0																
Q	F	rse3		Who uses the code that you write?		en	en		N		1																																																																																																							1.0																							
SQ	0	SQ001	1			en																																																																																																																																			
A	0	1		0 - Mostly me		en																																																																																																																																			
A	0	2		1		en																																																																																																																																			
A	0	3		2		en																																																																																																																																			
A	0	4		3		en																																																																																																																																			
A	0	5		4		en																																																																																																																																			
A	0	6		5 - Mostly other people		en																																																																																																																																			
Q	N	soft1can		How many years of Software development experience do you have?		en	en		N			1																																																																																																							1				12																		
G	G1	Your current employment	1	Your current employment		en																																																																																																																																			
Q	!	currentEmp1	1	What type of organisation do you work for?		en			Y		1																																																																																																							1						1																	
A	0	1		University		en																																																																																																																																			
A	0	2		University of Applied Sciences		en																																																																																																																																			
A	0	3		Private Company		en																																																																																																																																			
A	0	4		Government		en																																																																																																																																			
A	0	5		Fraunhofer Society		en																																																																																																																																			
A	0	6		Helmholtz Association of German Research Centres		en																																																																																																																																			
A	0	7		Leibniz Association		en																																																																																																																																			
A	0	8		Max Planck Society		en																																																																																																																																			
A	0	9		Other		en																																																																																																																																			
Q	!	currentEmp2	1	Which University do you work for?		en			Y		1																																																																																																							1						1																	
A	0	1		Abraham Geiger College		en																																																																																																																																			
A	0	2		University of Freiburg		en																																																																																																																																			
A	0	3		Schüttler Waske Tennis-University		en																																																																																																																																			
A	0	4		Alma Mater Viadrina		en																																																																																																																																			
A	0	5		Baltic University		en																																																																																																																																			
A	0	6		Bauhaus University		en																																																																																																																																			
A	0	7		University of Wuppertal		en																																																																																																																																			
A	0	8		Berlin Graduate School for Transnational Studies		en																																																																																																																																			
A	0	9		Brandenburg University of Technology		en																																																																																																																																			
A	0	10		Brandenburg University of Technology Cottbus-Senftenberg		en																																																																																																																																			
A	0	11		University of Oldenburg		en																																																																																																																																			
A	0	12		Center for Integrated Protein Science Munich		en																																																																																																																																			
A	0	13		University of Kiel		en																																																																																																																																			
A	0	14		German Sport University Cologne		en																																																																																																																																			
A	0	15		German University of Administrative Sciences Speyer		en																																																																																																																																			
A	0	16		University of Flensburg		en																																																																																																																																			
A	0	17		Viadrina European University		en																																																																																																																																			
A	0	18		European Academy of Work		en																																																																																																																																			
A	0	19		University of Applied Sciences Kaiserslautern		en																																																																																																																																			
A	0	20		FernUniversität Hagen		en																																																																																																																																			
A	0	21		German Academy of Film Arts		en																																																																																																																																			
A	0	22		Folkwang University of the Arts		en																																																																																																																																			
A	0	23		Frankfurt School of Finance & Management		en																																																																																																																																			
A	0	24		Free University of Berlin		en																																																																																																																																			
A	0	25		University of Erlangen-Nuremberg		en																																																																																																																																			
A	0	26		University of Jena		en																																																																																																																																			
A	0	27		Frederick William University		en																																																																																																																																			
A	0	28		University of Göttingen		en																																																																																																																																			
A	0	29		Gewerbeinstitut Berlin		en																																																																																																																																			
A	0	30		Goethe University Frankfurt		en																																																																																																																																			
A	0	31		University of Hanover		en																																																																																																																																			
A	0	32		HafenCity University Hamburg		en																																																																																																																																			
A	0	33		University of Düsseldorf		en																																																																																																																																			
A	0	34		Hertie School of Governance		en																																																																																																																																			
A	0	35		Hochschule Anhalt		en																																																																																																																																			
A	0	36		Bonn-Rhein-Sieg University of Applied Sciences		en																																																																																																																																			
A	0	37		Fulda University of Applied Sciences		en																																																																																																																																			
A	0	38		Hochschule Harz		en																																																																																																																																			
A	0	39		University of Applied Sciences Koblenz		en																																																																																																																																			
A	0	40		Munich University of Applied Languages		en																																																																																																																																			
A	0	41		Dresden Academy of Fine Arts		en																																																																																																																																			
A	0	42		Ulm School of Design		en																																																																																																																																			
A	0	43		University of the Arts Bremen		en																																																																																																																																			
A	0	44		Hochschule für Musik Freiburg		en																																																																																																																																			
A	0	45		Frankfurt University of Music and Performing Arts		en																																																																																																																																			
A	0	46		Hochschule für Musik und Theater München		en																																																																																																																																			
A	0	47		Rostock University of Music and Theatre		en																																																																																																																																			
A	0	48		University of Music and Theatre Leipzig		en																																																																																																																																			
A	0	49		Coburg University of Applied Sciences		en																																																																																																																																			
A	0	50		Munich University of Applied Sciences		en																																																																																																																																			
A	0	51		Hochschule für bildende Künste Hamburg		en																																																																																																																																			
A	0	52		Institute for Information, Telecommunication and Media Law		en																																																																																																																																			
A	0	53		Jacobs University Bremen		en																																																																																																																																			
A	0	54		Jade University of Applied Sciences		en																																																																																																																																			
A	0	55		University of Mainz		en																																																																																																																																			
A	0	56		University of Würzburg		en																																																																																																																																			
A	0	57		University of Giessen		en																																																																																																																																			
A	0	58		Karlshochschule International University		en																																																																																																																																			
A	0	59		Karlsruhe Institute of Technology		en																																																																																																																																			
A	0	60		Catholic University of Eichstätt-Ingolstadt		en																																																																																																																																			
A	0	61		University of Wittenberg		en																																																																																																																																			
A	0	62		Lüneburg University		en																																																																																																																																			
A	0	63		Ludwig Maximilian University of Munich		en																																																																																																																																			
A	0	64		University of Halle-Wittenberg		en																																																																																																																																			
A	0	65		Merz Akademie		en																																																																																																																																			
A	0	66		Ostfalia University of Applied Sciences		en																																																																																																																																			
A	0	67		University of Bamberg		en																																																																																																																																			
A	0	68		University of Magdeburg		en																																																																																																																																			
A	0	69		University of Marburg		en																																																																																																																																			
A	0	70		Hanseatic University Rostock		en																																																																																																																																			
A	0	71		RWTH Aachen University		en																																																																																																																																			
A	0	72		University of Bonn		en																																																																																																																																			
A	0	73		Ruhr University Bochum		en																																																																																																																																			
A	0	74		Heidelberg University		en																																																																																																																																			
A	0	75		SRH Hochschule Berlin		en																																																																																																																																			
A	0	76		SRH Hochschule Heidelberg		en																																																																																																																																			
A	0	77		Stuttgart Arts Academy		en																																																																																																																																			
A	0	78		Steinbeis-Hochschule Berlin		en																																																																																																																																			
A	0	79		University of Hildesheim		en																																																																																																																																			
A	0	80		Freiberg University of Mining and Technology		en																																																																																																																																			
A	0	81		Technical University of Berlin		en																																																																																																																																			
A	0	82		Chemnitz University of Technology		en																																																																																																																																			
A	0	83		Clausthal University of Technology		en																																																																																																																																			
A	0	84		Technische Universität Darmstadt		en																																																																																																																																			
A	0	85		TU Dortmund		en																																																																																																																																			
A	0	86		TU Dresden		en																																																																																																																																			
A	0	87		Ilmenau University of Technology		en																																																																																																																																			
A	0	88		University of Kaiserslautern		en																																																																																																																																			
A	0	89		Technical University of Munich		en																																																																																																																																			
A	0	90		Ukrainian Free University		en																																																																																																																																			
A	0	91		University of Altdorf		en																																																																																																																																			
A	0	92		University of Augsburg		en																																																																																																																																			
A	0	93		University of Bayreuth		en																																																																																																																																			
A	0	94		University of Berlin		en																																																																																																																																			
A	0	95		Bielefeld University		en																																																																																																																																			
A	0	96		University of Bremen		en																																																																																																																																			
A	0	97		Fredricks University of Bützow		en																																																																																																																																			
A	0	98		University of Duisburg-Essen		en																																																																																																																																			
A	0	99		University of Erfurt		en																																																																																																																																			
A	0	100		University of Fulda		en																																																																																																																																			
A	0	101		University of Greifswald		en																																																																																																																																			
A	0	102		University of Hamburg		en																																																																																																																																			
A	0	103		University of Helmstedt		en																																																																																																																																			
A	0	104		University of Hohenheim		en																																																																																																																																			
A	0	105		University of Ingolstadt		en																																																																																																																																			
A	0	106		University of Kassel		en																																																																																																																																			
A	0	107		University of Koblenz and Landau		en																																																																																																																																			
A	0	108		University of Konstanz		en																																																																																																																																			
A	0	109		Leipzig University		en																																																																																																																																			
A	0	110		University of Mannheim		en																																																																																																																																			
A	0	111		University of Osnabrück		en																																																																																																																																			
A	0	112		University of Paderborn		en																																																																																																																																			
A	0	113		University of Passau		en																																																																																																																																			
A	0	114		University of Potsdam		en																																																																																																																																			
A	0	115		University of Regensburg		en																																																																																																																																			
A	0	116		University of Rinteln		en																																																																																																																																			
A	0	117		University of Rostock		en																																																																																																																																			
A	0	118		University of Siegen		en																																																																																																																																			
A	0	119		University of Stuttgart		en																																																																																																																																			
A	0	120		University of Trier		en																																																																																																																																			
A	0	121		University of Ulm		en																																																																																																																																			
A	0	122		University of Vechta		en																																																																																																																																			
A	0	123		Saarland University		en																																																																																																																																			
A	0	124		University of Cologne		en																																																																																																																																			
A	0	125		University of Lübeck		en																																																																																																																																			
A	0	126		University of Münster		en																																																																																																																																			
A	0	127		Willy Brandt School of Public Policy		en																																																																																																																																			
A	0	128		Other		en																																																																																																																																			
Q	S	currentEmp3	1	Please enter the university		en	en		N		1	1																																											300.0	300.0	500.0	11.0500.0	11.0																																																							1.0	1.0	1.0		12.0	12.0	1.0	1.0																
Q	!	currentEmp20de	1	Which Fraunhofer institute do you work for?		en			Y		1																																																																																																							1						1																	
A	0	1		Fraunhofer Information Center for Planning and Building		en																																																																																																																																			
A	0	2		Fraunhofer Institute for Algorithms and Scientific Computing		en																																																																																																																																			
A	0	3		Fraunhofer Institute for Applied Solid State Physics		en																																																																																																																																			
A	0	4		Fraunhofer Institute for Applied Information Technology		en																																																																																																																																			
A	0	5		Fraunhofer Institute for Applied Optics and Precision Engineering		en																																																																																																																																			
A	0	6		Fraunhofer Institute for Applied Polymer Research		en																																																																																																																																			
A	0	7		Fraunhofer Institute for Industrial Engineering		en																																																																																																																																			
A	0	8		Fraunhofer Institute for Building Physics		en																																																																																																																																			
A	0	9		Fraunhofer Institute for Structural Durability and System Reliability		en																																																																																																																																			
A	0	10		Fraunhofer MEVIS		en																																																																																																																																			
A	0	11		Fraunhofer Institute for Biomedical Engineering		en																																																																																																																																			
A	0	12		Fraunhofer Institute for Chemical Technology		en																																																																																																																																			
A	0	13		Fraunhofer Institute for Digital Media Technology		en																																																																																																																																			
A	0	14		Fraunhofer Institute for Embedded Systems and Communication Technologies		en																																																																																																																																			
A	0	15		Fraunhofer Institute for Mechatronic Systems Design		en																																																																																																																																			
A	0	16		Fraunhofer Institute for Experimental Software Engineering		en																																																																																																																																			
A	0	17		Fraunhofer Institute for Factory Operation and Automation		en																																																																																																																																			
A	0	18		Fraunhofer Institute for Manufacturing Technology and Advanced Materials		en																																																																																																																																			
A	0	19		Fraunhofer Institute for Computer Graphics Research		en																																																																																																																																			
A	0	20		Fraunhofer Institute for Interfacial Engineering and Biotechnology		en																																																																																																																																			
A	0	21		Fraunhofer Institute for High Frequency Physics and Radar Techniques		en																																																																																																																																			
A	0	22		Fraunhofer Institute for Wood Research		en																																																																																																																																			
A	0	23		Fraunhofer Institute for Integrated Circuits		en																																																																																																																																			
A	0	24		Fraunhofer Institute for Integrated Systems and Device Technology		en																																																																																																																																			
A	0	25		Fraunhofer Institute for Intelligent Analysis and Information Systems		en																																																																																																																																			
A	0	26		Fraunhofer Institute for Ceramic Technologies and Systems		en																																																																																																																																			
A	0	27		Fraunhofer Institute for Communication, Information Processing and Ergonomics		en																																																																																																																																			
A	0	28		Fraunhofer Institute for High-Speed Dynamics		en																																																																																																																																			
A	0	29		Fraunhofer Institute for Laser Technology		en																																																																																																																																			
A	0	30		Fraunhofer Institute for Material Flow and Logistics		en																																																																																																																																			
